polarity,tweet
-0.4,celtics Get rid of Danny ainge and Brad Stevens Im tired of both
0.5,jaytatumbanks Heptasemfax celtics Celtics fans think their team is better than it is because the shitty ass ea
0.5,muddymenthol Juhmoke AllStarJaylen DylanHudson5 celtics Who said Im satisfied I agree that hes not playin
0.5,kcxj1124 CelticsIn2 celtics What does the raptors have to do with Lowry being better then Kemba
0,There are times when the celtics are undermanned and we need Charlotte Kamba we did not get that Kemba today Lets go get the next one
0,celtics Danny Im about had it with his ass too one championship and he got a life time job fire his ass hes over
0,KAMMY99 celtics Ive never changed my mind about him and the fact that he needs to be traded All I did was ack
-0.091666667,AllStarJaylen Juhmoke DylanHudson5 celtics Its impossible to be more impatient than you Stop acting like no
-0.291666667,DylanHudson5 AllStarJaylen cjburke95 celtics Its been nine games man and some of those games hes hardly play
0,AProskauer TacoJayWRLD celtics because
0,UnashAcari celtics Whats he supposed to do about Kemba being 420
0,celtics KembaWalker for gods sake
0.8,celtics Is it me or is Deandre Ayton happy as an ant that just got fed cheez it crumbs
0,HopelessMavsFan celtics WHAH
0.5,frigkyrieirving DylanHudson5 cjburke95 celtics Its not about points alone how many games has he impacted a wi
0.7,cjburke95 AllStarJaylen DylanHudson5 celtics Kemba is trash hes never gonna be good again they should trade hi
0.6,Lmao I thought this was from the celtics
0,DylanHudson5 celtics Kemba needs to be traded
0,celtics No Jb no party
0,AProskauer I1I1I1I1I1I1Ill celtics Not since Kemba came back
-0.4,BleedGreen17 celtics Every year brad says the same crap and somehow danny keeps thinking hes going to get them
0,celtics are a damn snooze fest this year
0,smarshxo celtics pain
0,AllStarJaylen DylanHudson5 cjburke95 celtics Kemba has literally had two games thats he has scored over 20 and
0.5,MufcHarden celtics jaytatum0 better than harden
0,RIPkevv julianvannoy DylanHudson5 fastppfanclub11 celtics He also got out coached by the Raps coach as well B
0.25,DylanHudson5 AllStarJaylen celtics Totally agree there when hes off on offense hes even more of a liability d
0,TacoJayWRLD BigFish51st celtics So it isnt the benchs fault its the coachs fault
0,JayLouis I1I1I1I1I1I1Ill celtics Fact
0,NBAspain celtics MovistarNBA DespachoCeltics larry bird
0,I1I1I1I1I1I1Ill celtics Fact
0,AllStarJaylen julianvannoy DylanHudson5 fastppfanclub11 celtics I havent thought of him the same since the heat series
0,celtics where age we going
0,evxz17 celtics Tatum gets hacked every time he drives to the rack and when Kaminsky doesnt give him space to la
0,audirs5atx celtics Dude you nailed it
-0.004166667,cjburke95 Juhmoke AllStarJaylen DylanHudson5 celtics the good games you mean his 615 from the floor game or
0.286666667,balldontstop isaiahthomas Such respect he couldnt hit high against his beloved celtics
0.4,Juhmoke DylanHudson5 cjburke95 celtics Theres no cold start The dudes fully healthy amp you guys still need
0,celtics Can you please be discouraged like the rest of us
-1,JustAKidFromPR celtics Because Ainge did the worst dealWalker over Rozier
-0.5,celtics Im sorry Im a Celtics fan kemba gotta go he aint making shots he is useless
0,JayLouis I1I1I1I1I1I1Ill celtics Hes got that George costanza scheme
-0.15,celtics tvabby Scal is sour Cant blame Marcus for these losses
0.4,celtics Stevens seems quite comfortable accepting losing
0,cjburke95 AllStarJaylen celtics Im not rooting against I obviously want him to succeed But hes also not a goo
0,AllStarJaylen cjburke95 DylanHudson5 celtics Brad stevens has brought the Celtics to what 45 last conference f
-0.170833333,AllStarJaylen DylanHudson5 celtics I mean yea its been a few weeks and youre talking like its been an entire
0,BigBeefah celtics Just jokingggggg
0,AsherLevy13 celtics foul shots isnt everything buddy
-0.05,JayLouis I1I1I1I1I1I1Ill celtics I wish we would stop going to Tatum no matter what even if a guy is wide open a
0,AsherLevy13 celtics we got fouled twice on shots and they were called on the floor there were multiple times you
0.8,LakersSBN celtics Happy Sunday
0.433333333,gtrentgod celtics Hes a blazers fan guys take it easy on him
-0.166666667,CLGreen34 celtics Tristan Thompson should be playing less if Theis plays like this
0.65,BigFish51st celtics theis has done good offensively but kills us defensively and Thompson hasnt been amazing He
0,frigkyrieirving DylanHudson5 cjburke95 celtics If you say so You might want to add Kemba to your name by the way
-0.055555556,AllStarJaylen cjburke95 DylanHudson5 celtics you are such a casual buddy quick to throw blame on one person T
0,samuelzwei celtics Were so inconsistent man we can beat the clippers and then lose to the suns no disrespect to
0.25,evxz17 celtics Okay and You only fouled us 4 more times and we still ended up with the same amount of foul shots
0.034722222,DylanHudson5 AllStarJaylen celtics I mean yea thats fine but lets not pretend hes been back longer than he ha
0,BrandonG15 celtics Yes he can go home
0.5,cjburke95 Juhmoke DylanHudson5 celtics Because they are the most overrated aspects of the team If you cant se
-1,I1I1I1I1I1I1Ill celtics Terrible take
0.266666667,DylanHudson5 AllStarJaylen cjburke95 celtics Lol its only nine games bruh Hes only had 3 out of nine games t
0,Boston Celtics Score Final Suns 100 celtics 91 bostonceltics celtics bostonathletes boston bostonsports
-0.014583333,cjburke95 DylanHudson5 celtics BECAUSE THEYRE VERY LITTLE GOOD ONES WTF
-0.6,andre03s FrogmanRecovery celtics Im trying not to be too harsh on the criticism but yeah hes been awful
-0.233333333,AsherLevy13 celtics celtics had 11 fouls 3rd least by any team in any game this season and 3 of them were in th
0.285714286,celtics troydeeney99 jaytatum0 Why would anyone in the right mind vote for him
0,KingT843 celtics Youve changed your mind 2 times in two games make your mind up instead of hopping on the bandwagon
0,TacoJayWRLD celtics why in the world would Orlando do that
0,celtics Your a 500 team why dont you try something else BRAD
0,celtics Tatum should just join the suns
0.15625,DylanHudson5 AllStarJaylen cjburke95 celtics He hasnt even been playing more than month yet have a little pat
0.25,ISAIAHZUBER celtics I dont miss him going on First Take two years in a row and venting his problems with the team after we get eliminated
0,RIPkevv julianvannoy DylanHudson5 fastppfanclub11 celtics He has no backbone dont expect anything of him at this point
0,celtics Please give this to all of our team except tatum jaylen pritchard and tristan
0,celtics Tatum probably feels like kid friend Bradley Beal with JB out DA please stop waiting and make a move
0.9,ShamsCharania JLEdwardsIII Thisd be incredible Please celtics consider this move danielrainge work your magi
0.233333333,cjburke95 AllStarJaylen celtics Hes getting paid superstar money sorry I expect him to be good more than once a week
0,celtics Ainge needs to make moves
0.35,celtics CoachTyMosley They only scored 100 Thats a good sign these days
0.5,TheisFanclub celtics Theis plays like the 3rd best player on the team more often than Kemba
0,celtics Wheres Taco
0.285714286,celtics Bet this squad wished it had Hayward right about now
0,celtics Where is Terry Mr Ainge
0,BigFish51st celtics Yes but my point is they shoudlve been starting
-1,AllStarJaylen DylanHudson5 celtics You guys act like players have never slumped before its insane Its the s
0.233333333,AllStarJaylen frigkyrieirving cjburke95 celtics Hes getting paid superstar money sorry I expect him to be good more than once a week
0,CELTICSLOVE SUNs BLOCK matinnaycelticsvoiceBDCCeltics celticsblog celtics
-0.55,celtics Another game another bad loss for this team Embarrassing to be a Celtics fan this season They stink
0.213636364,frigkyrieirving cjburke95 DylanHudson5 celtics 2 games out of the 9 hes been a positive for the team real pr
-0.4,Pardon celtics but have you won a game on a Sunday this year Perhaps I should Google
0.5,jimbofuica celtics For sure
0,38365 KembaWalker designsmsports celtics boston celtics kembawalker sportsdesign nba nbabasketball
0,DylanHudson5 celtics Youre giving up on him after nine games
0,Now I can say am loosing it all the things putting smiles on my face are failing me big timerealmadrid disapp
-0.2,celtics this guy is on some heavy stuff
0.285714286,JayLouis I1I1I1I1I1I1Ill celtics u realize we are 24th in the league in 3 pt attempts right
-0.8,AllStarJaylen julianvannoy DylanHudson5 fastppfanclub11 celtics Lmaoo I hate how nonchalant brad is show so
-0.3,DylanHudson5 celtics Exactly huge mistake 4141 for this just terrible
0,frigkyrieirving AllStarJaylen cjburke95 DylanHudson5 celtics He was ass last year too especially in playoffs
0.166666667,Juhmoke AllStarJaylen DylanHudson5 celtics Agreed people are dead silent on here after the good games but when
0,celtics Because the hell Kemba Walker is still in the team to transfer him already the hell
0,celtics Just when I thought the cs hopped over that lump
1,cromero1320 NBA celtics Suns Tatum should be but isnt even the best on his team Brown puts in work and every
0.3,AllStarJaylen cjburke95 DylanHudson5 celtics Its been 9 games bruh Calm your titties Dont act like you didn
0,Juhmoke cjburke95 DylanHudson5 celtics No Because he got time after coming off a procedure for his knee amp stil
0,evxz17 celtics The suns and the Celtics shot the same amount of foul shots what are you on
0.05,Juhmoke AllStarJaylen cjburke95 celtics Im so tired of people saying this Hes completely healthy and is bein
0,DylanHudson5 celtics shitty but still somehow 3rd in the east
0.258333333,Suns beat the Celtics Super bowl coming up and the Australian Open startsyup today is a good day
0,pull the trigger and re negotiate please celtics danielrainge
0,TacoJayWRLD celtics You literally proved my point
0,TacoJayWRLD celtics Thats THE BENCH
0.227272727,celtics Thats the problem with Brad hes too damn positive We could go 2100 and hed still say hes encouraged
0,celtics Bottom tier team
0,BigFish51st RealAlexGrier celtics wings
0,dawgdem CelticsIn2 celtics what do the raptors have to do with Kemba
0,celtics Oh please every night now smh
0,duragjeeb celtics Hes not gonna do jack
0.39,CShredwards michaelgscott24 celtics Are you arguing Kemba has played THAT much better Hes had one full good game lol
-0.3,AllStarJaylen cjburke95 DylanHudson5 celtics can we at least give the man some time to adjust to the team after
-0.25,celtics Fire Brad Stevens please You are never winning a championship with Brad as coach celtics
0,ISAIAHZUBER celtics Yeah Kyrie was toxic for everyone then tbh and Hes shown what he can bring Id rather
-0.3,KacReformed celtics Im tired of this shit
-0.35,noahsegall jacksegall I been saying the Cs need a center since I came out the womb celtics sign a fucking ce
0.5,julianvannoy DylanHudson5 fastppfanclub11 celtics most overrated coach in the league
0.6,theprism89 celtics coached amazingly you look that word up on Google Stevenss trash which is part of the problem
0,cjburke95 DylanHudson5 celtics Kemba is asswashed Open your eyes
0,killakylekover hhanlon78 celtics Cream amp onion
0,celtics Yall done making excuses for Kemba now
0,BigFish51st TacoJayWRLD celtics The Allstars arent producing enough Cant blame the bench when you have a guy
0.214285714,celtics Celtics without Marcus Smart and Jaylen Brown yet our number one pick aaronnesmith24 doesnt see one minu
-1,ISAIAHZUBER celtics And it was horrible
0,celtics Enough with that mentality Youve had multiple teams loaded with talent and still couldnt even reach the
0,celtics Its the 7th time that Brad says something like this The team is not playing well and the role players ar
0,celtics Imagine how encouraged Brad Golly Gee Willikers Stevens would be if the shots actually went in
0.136363636,DepressedCsFan celtics Id rather get new team doctors
0.6,alexboswell576 Castaldo2016 celtics Lmao my banner is a picture with danny ainge and kevin mchale and you dont t
-1,celtics Pathetic
0.2,samuelzwei celtics so much waffle
-0.5,DylanHudson5 celtics He sucks so bad
0.366666667,RealAlexGrier celtics We are good at the center position We need better guards
0,JTJBGOAT celtics hey man dont get pressed
0,INN0VAT0ROfEpic KingT843 celtics agreed i want it over every pg on the roster rn
0,Rapsauce celtics that was 2 years ago
0,celtics Brad is like a programmed bothe says the same stuff over and over again Just call this recent slump for what it is
0,celtics Use the TE already try and improve the team and not me this middling nonsense
-0.6,celtics we will be the richest in the cemetery but the worst team in a few years trade for Kemba and spend in go
-0.3,celtics We clearly needed Brown badly
0,Stop losing celtics
0,Chelishypeman celtics Yes I am
0,HonestCulerRez NBA celtics Suns What brought u here
-0.4,BigFish51st celtics Pritchard who shouldve started over Carsen and Theis who shoudlve started over Thompson kept us in the game
-0.388888889,Tough celtics loss Will GeoffEsper beat joeyjaws in eatingcontest DraftKings Snackdown This bodes ominously
0,ISAIAHZUBER celtics Did you see his last season with us or
0.183333333,AllStarJaylen michaelgscott24 celtics Are you seriously saying that teague has played good this year
-0.2,AReilly05 JuuLeeUnn celtics Missing Piece huh
0.4,KingJolly215 celtics Yall could have kembass for free
-0.104166667,DylanHudson5 celtics I mean Tatum missed an entire week and BrownSmart have both missed multiple games in that t
0,hhanlon78 celtics Bag of chips
-0.098484848,celtics This is getting ridiculous kemba is the new Hayward celtics ChrisForsberg
0.2,Im getting tired of yall losing games were suppose to win celtics
0.35,celtics One thing about this team I love so much
-0.166666667,celtics Typical rec coach response Keep handing out those participation trophies and see where it gets you What a joke
0,celtics College is calling him home
-0.075,celtics Just not a good team Tatum 23 points on 22 shots aint gonna cut it Kemba 420 smh JT isnt ready to lea
-0.7,FrogmanRecovery SuitedCrown133 celtics Kemba wasnt just bad bro LMFAO
-0.5,celtics Useless bunch
0.2,evxz17 celtics You really bout to say that when your dude flopped in the restricted area on a place that wasnt e
0,GannisRaptors CelticsIn2 celtics Because we proved that u guys are nothing without Kawhi
-0.092857143,celtics while you leave certain players in Pheonix leave coach Stevens there as well please Im tired of his no
0,DylanHudson5 fastppfanclub11 celtics Said brad Stevens
0,celtics Edwards starting over Pritchard is peak Brad Stevens
0.6,celtics This yall coach Lmao
0.5,celtics How many of IT WASNT OUR NIGHT nights will we have
0,BrandonG15 celtics Id quit watching then
-0.7,celtics Even Ted Lasso would think this is a bad take
0.4,SuitedCrown133 celtics Suns are a great team now Same record coming in and 5th in the west
-0.4,TacoJayWRLD celtics The bench kept us in the game genius
0,celtics kemba to the bench PLEASE
0,celtics You even had the refs on your side and still took the L
0,celtics The point is we CANT count on our bench we need improvements
0,celtics tvabby Ughhhhtired of losing
0,celtics literally trade kemba while value is up and develop Payton and let him start and add bench depth or a soli
0.066666667,celtics im tired of brad being so soft on this team marcus is more of a coach than this man
-0.142857143,SuitedCrown133 celtics Bro what The bench scored 36 points and no JB and Smart Wtf are you talking about Theis
0.3375,I1I1I1I1I1I1Ill celtics Aside from having zero offensive plays other than stand around and jack 3s hes great
0,celtics which night will be your night
-0.05,celtics They definitely fought Plenty of opportunity to fold and get ready for Utah The bench actually kept them in the game
-0.057142857,celtics Kemba just isnt right for this team Hes a volume scorer and needs 20 shots a game to get going Tatum
0.316666667,julianvannoy fastppfanclub11 celtics Wins and losses are overrated As long as they give good effort thats all I ask Said no one ever
-0.1,celtics clearly you werent do better im tired of the disappointment
0,celtics Were 1210 Brad
-0.266666667,celtics Yeah your decision making that whole quarter cost us the game you fucking cupcake Why do you always go aw
-0.072222222,chahliecoyle BrandonG15 celtics Nah at least mook was balling lights out first half of the season
-0.133333333,celtics Brad always says the same thing lmao how are you encouraged with our horrible bench
0.6,CShredwards michaelgscott24 celtics Lmao if you say so
0,celtics OUR NIGHT WE PLAYED AT NOON HE FORGOT TO UPDATE HIS L SCRIPT XDDDDDDDDDD
0.525,celtics Ainge imma need u to somehow do these things and we win the east Get a consistent 15 ppg pg Bench he
-0.143181818,celtics The only positive I can take from that is we played so poor in every 14 and was still in the game until t
0,celtics trade BEAL in
0,celtics encouraged XD encouraged XD
0.077048138,
